loan_id,loan_amount,term_months,grade,sub_grade,int_rate,emp_length_years,home_ownership,annual_income,verification_status,purpose,dti,fico_range_low,fico_range_high,delinq_2yrs,pub_rec,open_acc,total_acc,revol_bal,revol_util,collections_12_mths_ex_med,collateral_flag,collateral_value,total_pymnt_before_default,outstanding_principal,days_past_due_at_default,months_in_recovery,recovery_status,payment_plan_status,recoveries,collection_recovery_fee,recovery_rate
ARC102210,15300.0,60,D,D4,14.38,0.0,RENT,46000.0,Not Verified,debt_consolidation,36.48,600,604,0,0,13,25,16120.0,105.2,0,0,,6545.96,8754.04,219,32,Closed,Broken,2880.08,264.49,0.329
ARC104294,10300.0,36,C,C1,14.55,2.0,MORTGAGE,52400.0,Not Verified,credit_card,26.07,610,614,1,0,14,20,1550.0,37.1,0,0,,897.09,9402.91,125,12,Closed,Broken,1097.32,64.04,0.1167
ARC103842,11600.0,36,F,F2,22.18,6.0,MORTGAGE,78300.0,Not Verified,debt_consolidation,21.46,610,614,0,0,3,7,7160.0,72.3,0,0,,2034.41,9565.59,154,28,Closed,No_Plan,1681.63,117.82,0.1758
ARC103574,7100.0,60,B,B3,10.43,,MORTGAGE,66300.0,Verified,other,22.25,600,604,0,0,7,7,1140.0,89.5,0,0,,2506.33,4593.67,85,25,Closed,Active,2251.82,238.43,0.4902
ARC102875,2900.0,36,B,B1,10.83,10.0,MORTGAGE,73400.0,Source Verified,credit_card,17.4,688,692,0,0,3,25,32020.0,36.7,0,0,,536.08,2363.92,86,9,Closed,Broken,1115.06,155.02,0.4717
ARC105040,9900.0,60,A,A4,7.67,10.0,RENT,38000.0,Not Verified,debt_consolidation,12.55,674,678,0,0,10,12,3870.0,49.0,0,1,7000.0,1834.78,8065.22,30,21,Closed,Active,5227.07,267.03,0.6481
ARC102298,7500.0,36,B,B1,10.02,6.0,RENT,41700.0,Verified,credit_card,23.79,600,604,1,0,18,21,1990.0,63.8,0,0,,4960.57,2539.43,74,28,Closed,Broken,616.07,52.41,0.2426
ARC108155,5700.0,36,C,C1,14.4,10.0,MORTGAGE,42400.0,Verified,credit_card,12.67,800,804,0,0,16,25,3650.0,37.4,0,0,,869.49,4830.51,119,13,Closed,Completed,4353.74,580.96,0.9013
ARC105278,7800.0,60,E,E2,18.94,0.0,RENT,80300.0,Verified,debt_consolidation,28.86,600,604,0,1,12,22,4170.0,56.9,0,1,3900.0,3283.19,4516.81,103,20,Closed,Broken,552.41,57.59,0.1223
ARC105435,6800.0,60,F,F4,22.58,10.0,RENT,69700.0,Source Verified,credit_card,21.76,612,616,0,0,4,22,6500.0,61.9,0,0,,2368.23,4431.77,332,31,Closed,Active,877.93,79.15,0.1981
ARC105127,21100.0,36,E,E1,21.48,10.0,MORTGAGE,46900.0,Not Verified,home_improvement,13.83,685,689,0,0,15,37,7640.0,45.0,0,0,,4796.07,16303.93,230,2,Active,Broken,6034.08,383.03,0.3701
ARC106528,19900.0,36,C,C2,11.76,9.0,RENT,99900.0,Source Verified,credit_card,12.59,650,654,0,0,5,29,5650.0,27.5,0,0,,5834.94,14065.06,89,24,Closed,Completed,8754.09,1069.16,0.6224
ARC106894,9400.0,36,E,E3,19.54,10.0,RENT,58600.0,Verified,debt_consolidation,15.11,622,626,1,0,3,10,10500.0,38.2,0,0,,1589.16,7810.84,84,20,Closed,No_Plan,2262.8,137.13,0.2897
ARC101201,7600.0,36,C,C3,12.38,5.0,MORTGAGE,47100.0,Source Verified,home_improvement,34.1,648,652,0,1,2,20,19310.0,37.6,0,0,,3903.18,3696.82,47,11,Closed,Broken,607.02,56.65,0.1642
ARC108971,4800.0,60,E,E1,18.95,10.0,MORTGAGE,,Source Verified,other,16.64,709,713,0,0,4,28,26700.0,70.8,0,0,,1916.68,2883.32,51,11,Closed,Active,2169.12,269.98,0.7523
ARC103429,15300.0,36,B,B3,8.26,0.0,OWN,107000.0,Source Verified,home_improvement,18.66,739,743,0,0,18,29,11300.0,51.8,0,0,,1057.53,14242.47,34,34,Closed,Broken,5033.29,259.4,0.3534
ARC101865,10800.0,36,D,D2,17.84,,RENT,,Source Verified,home_improvement,0.0,636,640,0,0,13,32,52440.0,67.8,0,1,12700.0,1462.52,9337.48,244,8,Active,Broken,1208.27,135.45,0.1294
ARC108839,13200.0,36,D,D2,15.56,10.0,MORTGAGE,51600.0,Verified,car,24.65,677,681,0,0,18,41,4770.0,66.9,0,0,,5248.35,7951.65,202,30,Closed,Broken,3792.14,520.99,0.4769
ARC105575,9500.0,60,F,F2,24.41,4.0,MORTGAGE,61200.0,Source Verified,credit_card,15.92,652,656,0,0,2,11,6320.0,103.8,0,0,,1418.81,8081.19,161,34,Closed,No_Plan,2275.66,198.36,0.2816
ARC107057,7200.0,60,C,C4,14.89,8.0,RENT,110400.0,Not Verified,credit_card,23.51,641,645,0,0,2,25,13460.0,76.4,0,0,,1885.78,5314.22,42,8,Active,Active,529.3,52.61,0.0996
ARC105716,9900.0,36,E,E1,19.34,10.0,OWN,22200.0,Verified,credit_card,23.95,659,663,0,0,9,26,3810.0,97.8,0,1,5500.0,1720.53,8179.47,81,5,Active,Active,1576.18,122.05,0.1927
ARC104998,10200.0,60,C,C3,13.17,5.0,MORTGAGE,15000.0,Not Verified,small_business,17.36,743,747,0,0,14,18,18030.0,56.3,0,1,6700.0,3419.85,6780.15,45,24,Closed,Active,4408.45,253.34,0.6502
ARC102809,4600.0,36,G,G1,26.04,1.0,MORTGAGE,61000.0,Source Verified,debt_consolidation,17.88,632,636,0,0,13,22,10680.0,28.8,0,0,,565.29,4034.71,44,31,Closed,Active,1513.42,127.45,0.3751
ARC104255,17000.0,60,A,A5,5.98,1.0,OWN,49800.0,Verified,debt_consolidation,13.77,672,676,0,1,2,10,2030.0,57.2,0,0,,4587.16,12412.84,113,33,Closed,Broken,4505.86,396.23,0.363
ARC107528,13700.0,60,A,A1,8.2,0.0,MORTGAGE,15000.0,Source Verified,home_improvement,19.45,627,631,0,0,13,22,5580.0,49.0,1,0,,1028.37,12671.63,37,15,Closed,Broken,5621.14,731.01,0.4436
ARC102890,6300.0,36,B,B4,10.62,6.0,MORTGAGE,45700.0,Source Verified,small_business,19.43,622,626,1,0,5,9,9260.0,47.5,0,0,,2152.59,4147.41,191,33,Closed,Broken,1019.02,84.9,0.2457
ARC103500,8700.0,60,C,C4,12.61,2.0,RENT,52700.0,Not Verified,medical,33.33,638,642,0,0,6,20,10270.0,50.5,0,0,,750.0,7950.0,30,33,Closed,Broken,3553.65,270.25,0.447
ARC108871,22100.0,60,A,A3,5.55,10.0,MORTGAGE,134600.0,Verified,debt_consolidation,14.93,600,604,0,0,14,32,7380.0,71.7,0,0,,9250.76,12849.24,95,25,Closed,Broken,4826.17,379.3,0.3756
ARC103379,8500.0,60,C,C2,13.98,5.0,MORTGAGE,31200.0,Verified,home_improvement,17.86,691,695,0,0,9,21,16830.0,83.2,0,1,10400.0,2718.74,5781.26,122,21,Closed,Broken,2581.33,314.54,0.4465
ARC103193,5200.0,60,A,A4,6.8,,OWN,52200.0,Not Verified,debt_consolidation,20.52,658,662,0,0,15,23,4780.0,43.0,0,0,,1121.26,4078.74,273,12,Closed,Broken,971.96,144.18,0.2383
ARC101446,35600.0,36,B,B1,9.18,1.0,RENT,,Not Verified,medical,17.1,657,661,0,0,8,24,920.0,92.1,0,0,,3888.14,31711.86,55,25,Closed,Completed,18072.59,986.74,0.5699
ARC101952,3700.0,60,C,C3,13.66,0.0,MORTGAGE,46400.0,Source Verified,small_business,15.94,664,668,0,0,16,20,4440.0,16.7,0,1,2600.0,2248.01,1451.99,142,27,Closed,Active,978.79,111.19,0.6741
ARC107124,9600.0,36,A,A4,8.15,0.0,RENT,79500.0,Verified,debt_consolidation,32.42,702,706,2,0,12,16,18740.0,59.6,0,0,,4291.27,5308.73,112,13,Closed,Broken,1454.59,81.35,0.274
ARC101624,11000.0,36,F,F4,22.31,6.0,MORTGAGE,30600.0,Not Verified,credit_card,3.46,692,696,0,0,6,14,5560.0,15.3,0,0,,7481.46,3518.54,100,17,Closed,Completed,2782.46,253.05,0.7908
ARC106949,15100.0,36,D,D2,16.83,10.0,MORTGAGE,32800.0,Not Verified,small_business,19.16,600,604,0,0,10,10,4000.0,23.1,0,0,,5604.25,9495.75,72,33,Closed,No_Plan,1654.16,110.02,0.1742
ARC101319,19000.0,36,E,E1,19.46,3.0,RENT,58100.0,Source Verified,debt_consolidation,8.6,645,649,0,0,5,13,11910.0,19.3,0,0,,5596.84,13403.16,138,25,Closed,Broken,5843.78,836.33,0.436
ARC103531,8900.0,36,D,D2,17.42,1.0,OWN,56500.0,Not Verified,other,15.99,692,696,1,0,13,15,3580.0,44.6,0,0,,4081.91,4818.09,105,13,Closed,Broken,2131.04,297.88,0.4423
ARC101663,26600.0,36,D,D5,15.13,10.0,RENT,34400.0,Source Verified,debt_consolidation,11.93,717,721,0,0,14,17,9280.0,53.3,0,0,,6464.76,20135.24,30,22,Closed,Active,10995.85,1255.12,0.5461
ARC100815,11700.0,36,B,B5,11.17,10.0,MORTGAGE,37900.0,Source Verified,home_improvement,8.86,647,651,0,0,16,39,6420.0,69.4,0,1,13600.0,1025.86,10674.14,121,15,Closed,Active,5283.7,465.16,0.495
ARC104775,14700.0,60,B,B5,10.41,4.0,RENT,54400.0,Source Verified,credit_card,24.4,717,721,1,0,9,14,3560.0,27.9,0,0,,5684.93,9015.07,72,32,Closed,Active,3693.47,370.7,0.4097
ARC108639,6600.0,36,A,A3,7.95,9.0,RENT,100200.0,Not Verified,small_business,2.82,679,683,0,0,6,19,39380.0,15.8,0,1,4800.0,2414.1,4185.9,54,30,Closed,Completed,3654.71,292.96,0.8731
ARC101093,10900.0,36,B,B2,10.5,0.0,RENT,102500.0,Not Verified,debt_consolidation,19.64,727,731,1,0,15,25,5720.0,36.9,0,0,,3157.33,7742.67,126,14,Closed,Broken,3292.96,486.92,0.4253
ARC104176,12400.0,36,A,A5,7.37,10.0,RENT,92500.0,Verified,credit_card,11.93,694,698,1,0,11,18,8270.0,,0,0,,7042.73,5357.27,130,24,Closed,Active,3075.61,223.97,0.5741
ARC101950,10200.0,36,C,C4,11.85,9.0,RENT,148000.0,Verified,credit_card,18.97,646,650,0,0,14,24,5590.0,24.3,0,0,,1523.75,8676.25,117,20,Closed,Broken,3735.99,352.98,0.4306
ARC103884,6500.0,36,B,B5,10.49,10.0,MORTGAGE,42500.0,Verified,home_improvement,14.5,600,604,0,0,15,27,3010.0,,0,0,,441.65,6058.35,123,25,Closed,Active,2651.13,172.72,0.4376
ARC108557,16400.0,36,E,E5,18.81,4.0,MORTGAGE,55900.0,Verified,small_business,6.21,721,725,0,0,17,26,12880.0,25.8,0,0,,5711.93,10688.07,98,19,Closed,Active,7388.66,1075.43,0.6913
ARC108692,9100.0,60,A,A4,7.23,10.0,RENT,63200.0,Verified,debt_consolidation,21.11,664,668,0,0,16,22,9770.0,6.9,0,0,,1800.51,7299.49,103,26,Closed,Broken,3665.8,202.7,0.5022
ARC102800,8600.0,60,E,E5,16.97,10.0,RENT,68900.0,Verified,home_improvement,5.14,645,649,0,0,2,23,22960.0,,0,0,,1680.22,6919.78,150,10,Closed,Completed,4877.06,441.5,0.7048
ARC101239,23200.0,60,A,A1,8.04,2.0,MORTGAGE,45300.0,Not Verified,car,13.04,661,665,0,0,5,16,2930.0,61.1,0,0,,9479.51,13720.49,79,33,Closed,Active,7591.55,829.56,0.5533
ARC100329,7400.0,60,D,D2,14.28,1.0,rent,60300.0,Verified,debt_consolidation,18.63,723,727,0,0,11,20,3310.0,95.5,0,1,4800.0,372.15,7027.85,56,13,Closed,Completed,5086.06,380.96,0.7237
ARC103102,15200.0,60,E,E2,21.31,0.0,MORTGAGE,89500.0,Source Verified,home_improvement,19.29,666,670,2,0,7,23,2270.0,34.3,0,0,,7267.18,7932.82,88,24,Closed,Broken,2588.48,208.59,0.3263
ARC102542,8300.0,60,C,C2,14.33,5.0,MORTGAGE,60700.0,Source Verified,credit_card,26.9,722,726,0,0,14,32,5070.0,47.5,0,0,,811.26,7488.74,30,32,Closed,Active,3954.05,466.7,0.528
ARC104737,16200.0,36,E,E3,18.36,10.0,MORTGAGE,22900.0,Not Verified,debt_consolidation,19.39,676,680,0,0,13,34,4440.0,73.9,0,0,,5403.74,10796.26,60,25,Closed,Broken,4606.76,670.06,0.4267
ARC104792,14800.0,36,A,A4,7.89,6.0,RENT,54700.0,Not Verified,small_business,16.92,667,671,0,0,19,29,18170.0,65.9,0,0,,4624.6,10175.4,48,34,Closed,Completed,6896.89,963.47,0.6778
ARC106646,6400.0,60,C,C2,12.35,10.0,RENT,20100.0,Source Verified,debt_consolidation,14.27,615,619,0,0,17,24,9210.0,58.2,0,0,,1958.29,4441.71,30,11,Closed,Active,2068.95,124.35,0.4658
ARC102818,15000.0,36,G,G3,26.18,10.0,RENT,,Not Verified,home_improvement,20.43,683,687,2,0,12,13,3170.0,48.7,0,1,11600.0,2703.43,12296.57,81,35,Closed,Active,6829.51,696.41,0.5554
ARC100753,30500.0,36,F,F1,23.33,4.0,OWN,47800.0,Source Verified,small_business,13.21,650,654,0,0,17,23,17210.0,81.2,0,1,19900.0,4861.74,25638.26,148,16,Closed,Broken,11891.02,1554.82,0.4638
ARC104531,11600.0,60,D,D1,17.2,0.0,MORTGAGE,44800.0,Not Verified,medical,12.31,751,755,0,0,9,13,8570.0,42.1,0,0,,1577.23,10022.77,117,21,Closed,Broken,4083.28,349.63,0.4074
ARC101563,5300.0,36,B,B1,8.96,0.0,RENT,30500.0,Verified,small_business,19.01,672,676,0,0,12,15,11270.0,83.4,0,0,,1126.68,4173.32,30,29,Closed,Active,2274.04,152.51,0.5449
ARC101934,4700.0,36,D,D4,14.89,7.0,OWN,70400.0,Verified,major_purchase,17.68,648,652,0,0,2,2,8470.0,60.6,0,1,5900.0,1395.54,3304.46,202,33,Closed,Active,1936.08,194.6,0.5859
ARC107207,15100.0,36,D,D2,17.08,4.0,MORTGAGE,49200.0,Source Verified,home_improvement,15.99,649,653,0,0,2,2,5220.0,0.0,0,1,12600.0,2252.69,12847.31,74,3,Active,Active,4672.57,520.36,0.3637
ARC108799,8200.0,60,A,A5,9.21,3.0,OWN,80700.0,Verified,credit_card,33.37,688,692,0,1,7,13,800.0,24.9,0,0,,2861.71,5338.29,40,9,Active,Broken,717.47,87.8,0.1344
ARC103493,11300.0,60,B,B4,12.52,2.0,MORTGAGE,23200.0,Source Verified,medical,20.27,771,775,1,0,7,9,2560.0,91.9,0,0,,1690.29,9609.71,171,26,Closed,Active,4787.56,279.62,0.4982
ARC107712,22300.0,60,C,C1,13.36,3.0,MORTGAGE,70100.0,Verified,other,15.93,645,649,0,0,18,24,2820.0,45.4,0,0,,4201.97,18098.03,271,24,Closed,Broken,6792.19,545.97,0.3753
ARC101856,9000.0,36,C,C2,12.04,10.0,MORTGAGE,22700.0,Source Verified,medical,15.33,689,693,0,0,4,14,7740.0,90.2,0,0,,116.37,8883.63,101,12,Closed,Broken,1651.47,112.48,0.1859
ARC104697,9400.0,36,C,C4,13.73,10.0,RENT,32600.0,Not Verified,debt_consolidation,28.82,639,643,0,0,4,23,4970.0,1.4,0,0,,3047.42,6352.58,154,19,Closed,Broken,2948.23,413.29,0.4641
ARC103563,9000.0,36,A,A4,6.64,8.0,RENT,64600.0,Source Verified,medical,24.23,686,690,0,0,8,24,4690.0,46.4,0,0,,977.96,8022.04,30,9,Closed,Active,4988.1,597.35,0.6218
ARC101013,4000.0,60,C,C2,13.43,5.0,RENT,22700.0,Verified,debt_consolidation,26.95,656,660,0,0,18,31,4720.0,66.9,0,0,,359.84,3640.16,104,18,Closed,Active,1642.08,89.94,0.4511
ARC106108,20300.0,60,B,B5,12.41,2.0,RENT,93000.0,Verified,credit_card,28.81,700,704,1,0,12,23,2010.0,37.5,1,0,,8452.76,11847.24,232,10,Closed,Broken,2868.22,387.8,0.2421
ARC105482,10000.0,60,D,D4,14.57,1.0,MORTGAGE,60100.0,Not Verified,credit_card,8.77,605,609,0,0,16,26,4270.0,14.1,0,0,,1822.28,8177.72,66,11,Closed,Broken,4258.14,435.4,0.5207
ARC100466,8400.0,36,E,E4,19.9,4.0,RENT,43600.0,Not Verified,debt_consolidation,15.42,629,633,0,0,8,11,4490.0,38.1,0,0,,1014.92,7385.08,202,33,Closed,No_Plan,936.43,56.63,0.1268
ARC104028,9000.0,36,C,C5,13.53,10.0,RENT,63900.0,Verified,debt_consolidation,15.61,630,634,0,0,7,31,13960.0,60.8,0,0,,1450.38,7549.62,84,35,Closed,Active,4401.43,485.75,0.583
ARC100174,4900.0,60,F,F1,20.78,4.0,MORTGAGE,47800.0,Source Verified,credit_card,22.76,696,700,1,0,12,27,26280.0,83.1,0,0,,391.52,4508.48,344,25,Closed,Broken,1324.59,105.93,0.2938
ARC104880,7300.0,60,A,A3,7.88,10.0,RENT,90200.0,Verified,debt_consolidation,13.69,690,694,0,0,18,42,9890.0,56.0,1,0,,2377.67,4922.33,120,11,Closed,Active,4007.27,359.77,0.8141
ARC100277,5400.0,60,B,B1,10.65,1.0,RENT,21500.0,Source Verified,home_improvement,30.96,676,680,2,0,12,35,4020.0,24.3,0,1,4700.0,1797.3,3602.7,384,11,Closed,No_Plan,322.08,32.59,0.0894
ARC101069,9500.0,60,C,C3,14.92,10.0,OWN,129400.0,Source Verified,debt_consolidation,4.64,666,670,0,0,15,32,3250.0,68.3,0,0,,1863.54,7636.46,39,17,Closed,Active,4449.0,340.91,0.5826
ARC105561,38900.0,36,A,A4,6.55,3.0,MORTGAGE,73100.0,Source Verified,debt_consolidation,15.03,664,668,0,0,19,23,6300.0,57.5,0,0,,7900.05,30999.95,197,10,Closed,Active,10329.18,852.21,0.3332
ARC106866,7200.0,36,E,E2,19.75,10.0,OWN,39500.0,Source Verified,credit_card,19.48,647,651,0,0,4,12,7230.0,47.7,0,0,,1718.15,5481.85,123,14,Closed,No_Plan,2029.38,176.18,0.3702
ARC105036,14600.0,36,C,C4,11.23,9.0,RENT,77100.0,Verified,credit_card,28.04,727,731,0,0,9,11,9560.0,24.9,0,0,,3442.4,11157.6,111,8,Closed,Active,7260.25,1058.56,0.6507
ARC106803,13900.0,36,C,C5,13.25,0.0,MORTGAGE,80400.0,Source Verified,debt_consolidation,14.9,683,687,1,1,3,16,11720.0,43.4,0,0,,8224.91,5675.09,30,35,Closed,Broken,1589.03,199.69,0.28
ARC108576,3700.0,60,A,A4,6.52,10.0,RENT,81900.0,Not Verified,debt_consolidation,20.28,708,712,1,0,7,9,7110.0,37.9,0,0,,613.93,3086.07,138,31,Closed,No_Plan,1013.16,97.33,0.3283
ARC105545,24800.0,60,A,A2,7.44,0.0,RENT,85300.0,Verified,credit_card,19.9,600,604,1,0,13,24,2120.0,66.4,0,0,,4671.69,20128.31,88,33,Closed,Broken,6143.16,405.72,0.3052
ARC105002,6700.0,36,C,C5,12.44,3.0,RENT,25000.0,Verified,debt_consolidation,11.53,645,649,0,0,18,41,4710.0,54.3,0,0,,3035.07,3664.93,189,34,Closed,Broken,1023.61,112.26,0.2793
ARC101713,9300.0,36,C,C4,13.74,3.0,OWN,55800.0,Verified,debt_consolidation,15.58,715,719,0,0,6,24,5110.0,78.6,0,0,,4261.74,5038.26,31,1,Active,Active,924.52,59.51,0.1835
ARC107640,8100.0,36,D,D3,14.81,8.0,RENT,81300.0,Source Verified,credit_card,15.15,731,735,0,0,2,17,910.0,30.7,0,0,,1463.48,6636.52,83,17,Closed,Active,4005.8,332.02,0.6036
ARC102611,15600.0,60,C,C2,14.15,0.0,RENT,61800.0,Source Verified,other,5.54,722,726,1,0,12,35,4610.0,36.9,0,0,,6047.46,9552.54,63,22,Closed,Broken,3082.6,189.45,0.3227
ARC107393,12200.0,36,C,C1,14.5,10.0,RENT,72800.0,Verified,debt_consolidation,29.23,733,737,0,0,7,22,17270.0,36.6,0,0,,4002.53,8197.47,237,33,Closed,Active,4422.54,242.51,0.5395
ARC100388,11500.0,36,F,F4,20.85,0.0,MORTGAGE,38800.0,Verified,medical,26.73,733,737,0,1,9,26,11790.0,74.5,0,0,,2159.35,9340.65,117,10,Closed,Active,6650.54,750.45,0.712
ARC108020,22600.0,60,C,C1,13.77,5.0,RENT,74100.0,Source Verified,debt_consolidation,13.93,705,709,0,0,18,29,860.0,54.5,0,0,,6137.58,16462.42,43,27,Closed,Broken,9037.87,1278.3,0.549
ARC103495,9700.0,36,E,E1,20.54,10.0,MORTGAGE,117000.0,Source Verified,car,10.38,714,718,0,0,7,18,8760.0,93.5,0,0,,2150.08,7549.92,192,33,Closed,Active,4035.43,211.61,0.5345
ARC104976,10700.0,60,C,C2,13.59,10.0,RENT,,Not Verified,home_improvement,26.15,650,654,0,0,11,12,3130.0,92.5,0,1,11600.0,5563.5,5136.5,120,6,Active,Active,1372.99,83.22,0.2673
ARC103542,9100.0,60,D,D5,14.6,8.0,RENT,102800.0,Source Verified,credit_card,14.69,703,707,0,0,6,28,6930.0,0.0,0,0,,4882.33,4217.67,112,15,Closed,Completed,3019.85,169.93,0.716
ARC107288,7100.0,60,G,G3,26.85,2.0,MORTGAGE,26000.0,Not Verified,debt_consolidation,6.15,707,711,0,0,8,16,650.0,40.3,0,0,,2559.42,4540.58,30,35,Closed,Active,2910.97,243.31,0.6411
ARC107310,6200.0,60,C,C4,13.42,3.0,MORTGAGE,48000.0,Verified,small_business,15.76,639,643,0,0,12,25,9920.0,92.0,1,0,,3118.37,3081.63,122,31,Closed,Active,1790.74,177.03,0.5811
ARC100050,11600.0,60,C,C3,11.35,10.0,RENT,101800.0,Source Verified,small_business,9.78,691,695,0,1,15,39,9210.0,49.9,0,1,5900.0,4322.94,7277.06,224,30,Closed,Completed,4409.17,445.85,0.6059
ARC106587,11600.0,60,A,A5,7.92,10.0,rent,22600.0,Not Verified,debt_consolidation,19.13,635,639,0,0,12,13,7350.0,84.6,0,0,,4226.91,7373.09,405,15,Closed,Broken,847.17,101.76,0.1149
ARC104229,16300.0,36,E,E4,20.32,8.0,MORTGAGE,122100.0,Source Verified,debt_consolidation,25.73,661,665,0,0,14,34,3570.0,28.0,0,1,10000.0,4251.17,12048.83,197,17,Closed,Active,6799.15,495.13,0.5643
ARC100482,10400.0,36,C,C5,14.01,5.0,MORTGAGE,72100.0,Not Verified,debt_consolidation,,669,673,0,0,5,29,11270.0,15.0,0,1,5200.0,3687.81,6712.19,43,8,Active,Active,2514.39,156.3,0.3746
ARC102251,9400.0,36,C,C1,14.38,9.0,OWN,63100.0,Source Verified,debt_consolidation,11.8,651,655,0,0,7,18,32370.0,19.2,0,1,6100.0,888.43,8511.57,316,10,Closed,Broken,3564.65,450.65,0.4188
ARC104162,13300.0,60,B,B5,12.0,0.0,RENT,65400.0,Source Verified,debt_consolidation,18.93,611,615,0,0,5,14,5750.0,57.8,0,0,,1574.74,11725.26,30,8,Closed,Active,7307.18,841.64,0.6232
ARC108818,9000.0,36,D,D3,17.96,1.0,RENT,47700.0,Verified,home_improvement,7.58,671,675,0,0,3,18,13350.0,,0,0,,1521.62,7478.38,59,1,Active,Completed,862.26,91.07,0.1153
ARC105092,4700.0,60,B,B1,9.28,3.0,MORTGAGE,,Not Verified,debt_consolidation,6.47,747,751,0,0,7,28,28290.0,62.2,0,0,,901.67,3798.33,237,30,Closed,Completed,2952.06,260.53,0.7772
ARC103103,17700.0,36,D,D1,16.64,,RENT,126300.0,Source Verified,debt_consolidation,15.71,638,642,1,0,9,25,16920.0,20.6,0,0,,4755.31,12944.69,83,5,Active,Active,3295.72,469.02,0.2546
ARC102929,8300.0,36,F,F5,21.39,8.0,MORTGAGE,54500.0,Source Verified,debt_consolidation,23.44,641,645,0,0,15,24,19920.0,19.9,0,1,9300.0,4349.74,3950.26,104,14,Closed,Active,2720.15,225.3,0.6886
ARC106776,6500.0,36,B,B2,9.54,10.0,RENT,23500.0,Not Verified,debt_consolidation,4.27,605,609,1,0,5,14,11880.0,38.1,0,0,,3562.94,2937.06,169,2,Active,Active,494.89,42.87,0.1685
ARC104969,11900.0,60,B,B5,9.06,2.0,MORTGAGE,,Source Verified,debt_consolidation,13.26,651,655,0,0,18,41,18630.0,33.3,0,0,,2560.9,9339.1,239,8,Active,No_Plan,404.38,59.46,0.0433
ARC100064,14600.0,60,B,B5,11.26,10.0,MORTGAGE,34300.0,Not Verified,debt_consolidation,25.41,766,770,0,1,14,23,4060.0,96.0,2,0,,6666.06,7933.94,33,18,Closed,Broken,2998.24,306.34,0.3779
ARC108753,6700.0,60,C,C3,13.68,10.0,RENT,69500.0,Source Verified,credit_card,17.79,621,625,0,0,18,27,4860.0,73.5,0,0,,4857.24,1842.76,128,5,Active,Broken,115.73,10.52,0.0628
ARC107573,12700.0,36,C,C2,12.79,10.0,RENT,51400.0,Source Verified,credit_card,35.52,633,637,0,0,10,15,22610.0,94.2,0,1,14600.0,5225.48,7474.52,188,30,Closed,Broken,1257.21,129.37,0.1682
ARC104587,22600.0,36,C,C2,15.04,0.0,OWN,96100.0,Not Verified,home_improvement,19.7,628,632,0,0,8,31,29890.0,64.5,0,1,29400.0,11111.12,11488.88,45,26,Closed,Active,5391.73,647.89,0.4693
ARC106402,10000.0,36,G,G2,25.58,4.0,MORTGAGE,47700.0,Not Verified,debt_consolidation,11.54,669,673,0,1,9,15,14120.0,62.4,0,0,,6200.17,3799.83,103,28,Closed,Broken,1282.82,79.45,0.3376
ARC106209,7000.0,36,F,F2,23.61,2.0,RENT,42100.0,Source Verified,other,6.8,645,649,0,0,19,37,6730.0,22.3,2,0,,3130.7,3869.3,238,35,Closed,Active,1959.8,242.57,0.5065
ARC104616,2100.0,36,C,C5,12.63,9.0,MORTGAGE,103900.0,Verified,small_business,20.73,671,675,0,0,9,23,3890.0,79.8,0,0,,930.55,1169.45,184,11,Closed,Active,520.05,50.98,0.4447
ARC103332,3500.0,36,B,B1,11.35,9.0,MORTGAGE,39700.0,Source Verified,debt_consolidation,17.36,625,629,0,0,17,37,25030.0,24.4,0,0,,307.85,3192.15,247,28,Closed,Broken,728.45,82.72,0.2282
ARC107587,5800.0,36,C,C3,11.55,10.0,MORTGAGE,30300.0,Verified,debt_consolidation,44.29,600,604,0,0,2,3,9210.0,78.6,0,0,,3319.61,2480.39,114,26,Closed,Broken,691.28,61.17,0.2787
ARC102815,7400.0,36,C,C2,14.45,8.0,MORTGAGE,174000.0,Verified,car,17.4,630,634,0,0,9,22,3870.0,55.0,0,0,,1417.35,5982.65,143,11,Closed,Broken,2924.32,191.19,0.4888
ARC103964,8700.0,36,D,D3,17.0,10.0,RENT,15000.0,Verified,debt_consolidation,15.09,653,657,1,0,12,12,15410.0,66.2,0,0,,1521.0,7179.0,278,35,Closed,No_Plan,1047.42,115.89,0.1459
ARC107606,9000.0,60,A,A4,6.3,5.0,RENT,66900.0,Source Verified,debt_consolidation,23.28,695,699,0,0,6,13,6810.0,24.6,0,0,,3666.06,5333.94,210,18,Closed,Completed,3553.47,451.86,0.6662
ARC105381,6900.0,60,C,C4,14.94,10.0,RENT,39700.0,Verified,home_improvement,18.39,630,634,0,0,13,36,14590.0,69.6,0,0,,1769.93,5130.07,235,4,Active,Broken,841.33,106.5,0.164
ARC105939,13900.0,60,A,A1,7.84,10.0,MORTGAGE,31300.0,Source Verified,credit_card,29.02,748,752,1,0,17,20,2860.0,66.6,0,0,,688.64,13211.36,88,34,Closed,Broken,5062.59,343.58,0.3832
ARC103241,6200.0,60,C,C4,12.43,10.0,MORTGAGE,38700.0,Verified,major_purchase,14.52,679,683,0,0,18,29,3610.0,,0,0,,2241.3,3958.7,31,10,Closed,Active,1246.99,152.76,0.315
